Review,Rating
"аппарат достойный качество снимков камеры на высоте при помощи сервиса кэшбэков letyshops вернул  от этой покупки оказалось всё очень просто если кому интересно зарегистрируйтесь на сайте сервиса httpsletyshopsrusocshr",5
лишних слов говорить не буду кто хоть раз пользовался подобной техникой от apple поймет насколько они удобны приятны для пользования да он имеет свои глюки и недочеты как и любая техника но в случае iphone ты знаешь за что платишь,5
пользуюсь телефонами apple четвертый год очень удобный быстрый пристижный удобно скачивать и обновлять по порадовало то что при синхронизации обсолютно все данные перенеслись в на новый айфон все мелочи а это очень удобно,5
купил в летом  года цвета space gray это был и есть до сих пор мой первый и единственный iphone работает так же хорошо как и из коробки на корпусе никаких повреждений всегда ношу в чехле и пленке со всем отлично справляется,5
если сравнивать данную модель с другими сериями айфонов  то с выходом пятой серии после шикарного четвёртого айфона модель s абсолютно никакая по дизайну если есть возможность с финансами то берите шестой или седьмой айфон,2
после андроида это просто чтотоне обнаружив с своем городе нужного объема памяти и цвета айфона se выбор пал на эту модель цена не кусается да и смартфон вполне себе актуален не будь важен для меня размер экрана  взяла бы семерку,5
купила на смену samsung galaxy s дико жрал батарею довольна как слон в эксплуатации уже  месяцев поэтому все косяки сразу бы всплыли а так все работает как часы лишнего софта нет при покупки память заполнена по минимуму,5
телефон  подарок такой бы себе не взял не когда  садиться лежа в кармане было  прошло время вытащил и уже  мой самсунг с  как было  пройдет время так и будет  все круто кроме батареи думаю  plus исправит положения ,5
как говорится все познается в сравнении практически у каждого гаджета есть свои плюсы и минусы в целом смартфон не плохой и если минусы для вас не критичны можно брать но объективности ради нужно понимать что    вы платите за бренд,3
купили недавно при работе заметилачто ну очень сильно греетсябатарея пока держиться  часовстабильноцена не очень то и маленькаяно то что грется это косяк для меня значимый до этого был sтакого замеченно не было,4
"отличный телефон не глючит не трещит матрица хорошая рада что купила его  легкий быстрый удобный  качество съемки очень хорошее я фотограф для меня это самое главное правда по ночам  качество съемки сумрак влюбилась в него",5
сначала думал что  гб хватит был наивен сейчас мучаюсь удаляю постоянно чтото не нужное чтобы установить что то якобы нужное упал на бетон прям на то место где чехол не защищал обидно а так хороший качественный старичок,5
купил дочке пока она была в отъезде очень искал преимущества этой модели во всем проигрывает таким же моделям самсунга нокиа даже флай не знаю это как золотые часы на руке дорого красиво придает какой то статус а толку ноль ,3
"использую мак эйр и айпад к ним вопросов нет но это жея просто возмущен отдал за это фуфло  тысяч никогда больше не куплю телефон от эппл их поколение кончилось на й сериибуду менять на sony xperia z compact",2
телефоном пользуюсь больше года после недавних проблем в виде зависаний и перезагрузок что особенно напрягает во время телефонных разговоров а их по работе в день немало перехожу на кирпич за  рублей ифон будет выполнять роль планшета,4
пользуюсь apple более х лет ранее была фанаткой samsung но за последнее время пересмотрела свои предпочтения и уровень комфорта для меня это лучший телефон функции дизайн соответствует моим требованием на текущий момент,5
у меня до айфона был андроид меня переубеждали что надо поменять телефон что apple это мини компьютер под рукой я как то сомневалась не хотела расставаться со старой моделью в итоге мне подарил муж apple и я осталась очень довольна,5
как работник салона сотовой связи могу сказать что процент возврата по данной модели очень большой из  проданных телефонов возвращают больше половиныа это уже о чем то говоритnokia сдают свои позиции причем очень сильножаль,1
к сожалению пришлось расстаться с этим телефоном покупали из первых партий новинку аппарат не смотря возраст и невзгоды до сих пор жив и полностью исправен устанавливалось куча прошивок избранной оказалась jm soul mod,5
"купил  февраля  года за  руб всё что меня в телефоне устраивает так это только камера она очень чёткая для мп прошить нельзя windows  ставить нельзя так как в телефоне вшит symbian os ps  таких денег он не стоит",2
за эту цену лучшая модель конкурент только одинnokia  оставляет только хорошие впечатления настоятельно советую перед тем как пользоваться прочитать руководство пользователя узнаете много интересного однозначный выбор берите не пожалеете,5
"телефон ужасно не понравилсялучше взять какойнибудь другойтонкое стеклона прошлой гедели упал на ковертак треснуло стекло и взади оцарапалосьиногда глючитдолго загружаетсяиногда сам отключается и сбиваются все настройки",1
покупала телефон исключительно для музыкивидео и прочих развлеченийи вполне довольнателефон полностью себя оправдалза такие деньгиэто просто чудо аппаратd советую всем любителям в автобусе ездить с музыкойв наушниках естественноd,5
отличный телефон за свои деньги очень компактный и легкий функциональность телефона впечатляет а вот что касается корпуса тут всё хуже стилус со временем перестал держатся вовсе задняя крышка слегка пошатываеться и сильно царапается,4
"отличный смартфон с богатым набором функций и невысокой ценой пока вполне доволенпс если у вас номер одного абонента находится на симкарте и на телефоне то при входящем звонке будет отображаться только номер  имя отображаться не будет",4
очень одекватная цена телефон вполне стоит этих денег сначала хотел  но все магазигы оббегал сказали что он уже не поставляется но я даже некапли не  жалею о этой покупке если преспичит хороший смарт то берите этот удачи,5
пользую больше года доволен на все  правдывает свою цену нокия хорошо на нем выложилсь плохо что не все форматы музыки держит но это не страшно телефоном полностью доволен берите не пожелеете но я бы сейчас взял что то на андройде,5
за  рублей этот смартфон достаточно хороший лучше только nokia n который стоит около   рублей да и то только несколькими параметрами bluetooth  hdmi всем рекомендую этот смартфон к сенсорному экрану привыкаешь быстро  часа,5
в целом аппаратом доволенкто хочет взять touchсмартфон в пределах  тысяч советую егофункциональность отличнаяили же можно присмотреться к немного получше качво сборки и камерано и по размерам и дизайну проигрывает как мне кажется,5
в целом аппарат получился не плохой походил с ним  месяца и уже сдал в ремонт всегда считал что nokia это в первую очередь качество но как показал последний опыт это не так склоняюсь к тому что бы не возвращаться к этому бренду,4
мобилка оставляет желать худшегораньше была sony playstation portable потом сломаласьродители подарили телефон и он намного лучше чем pspсоветую вместе с телефоном советую купить чехол и плёнку на экран до сих пор ни одной царапины,5
"за  год использования этого телефона он ещё ни разу не перезагрузился так как я не использовал интернет и магазин оvi а в целом телефон отличный быстро работает иэтот телефон отличный для молодёжи потраченные деньги мне не жалко",5
на сегодняшний день не смогла найти замену этому телефону по ценеда и по другим даннымболее новые модели смартов других фирмимеют свои   то звук оставляет желать лучшего то сенсор престает работать чутьли не через год и тд,5
купила два таких телефона  себе и мужу оба довольны вобще всегда уважала нокиа но не любила потому что были непривычны а теперь еще и люблютак же порадовала достаточно низкая цена два телефона нам обошлись чуть более чем в  рублей,5
при первой недели использования отказала кнопка отвечающая за камеру после первого падекния перестал работать датчик поворота экранааксилирометрда и вобщем часто подвисает и тормозитя не опровдал свои надежды этой покупкой,2
данная модель в  неприрывном использовании более  лет очень достойный смартфон дизайн не устарел до сих порудобное меню сенсор работает даже в минусовую температуру камера  мегапикс в общем достойный оправдал себя качеством и ценой,4
"главное условие при покупки смартфона у меня было сенсорный экран и wifiвибирал себе телефон из двух моделей nokia  и lg gm но будь у lg стандартный выход для наушников то купил бы его думаю с телефоном доживу до его железной кончины",4
"покупая телефон я заведомо знала что задняя крышка будет немного шататься поэтому особо на это внимания не обращаю через полгода она утопталась и теперь сидит крепко отличная модель вполне оправдывает потраченные на неё средства",5
приобрел его не так давно  месяца два назад в магазине ультратрейд хотел сначала айфон но начитавшись отзывов  решил что будет именно nokia  всё в телефоне устраивает  от его компактности до шустрости очень хорошая моделька  рекомендую,4
купил  года назад был очень доволен покупкой ну естественно по тем временам это был термоядерный смарт сейчас очень хочу поменять на новый нокиу больше брать ни за что не буду возьму лучше samsung galaxy note или galaxy nexus,1
телефон работает без нареканий уже  года и даже не пытается уходить на пенсию не знаю как раньше но сейчас практически  невозможно найти такой телефон который может работать хотя бы год и не заглючить при первой возможности,5
"аппарат хорош очень хорош брал на замену se c и никак не нарадуюсь  что поменял его на нокию сенсор конечно не айфоновский но тем не менее свою стоимость отрабатываетсоветую всем брать кто хочет сенсор до  тыс",5
несмотря на наличие некоторых недостатков я очень довольна телефоном для его цены очень очень хорош и большинство недостатков  это скорее придирки нет ничего идеального телефон работает отлично и сенсор доставляет огромное удовольствие,4
"если вам нужен телефон для музыки покупайте при желании можно его прошить и ничего не бояться прошивка не полетит если вы купите телефон nokia будьте увереныон будет работать работать и работатьps отзыв написал с этого самого телефона х",4
по сути телефоном очень довольна поскольку брала его с прицелом на плеер и этот пункт меня полностью устраивает интернетом также пользуюсь активно в основном скайп и браузер все установилось без проблем и в целом проблем не возникает,4
 лет я пользовался телефоном nokia потом отказала антеннаи я решил взять эту мобилуу меня никогда не было смартфоная очень быстро к нему привыктелефон просто офигенный производитель венгриябрал за р,5
"люфт задней крышки както совсем не беспокоитхорошая моделья не играю не пользуюсь интернетом но активно звоню и переписываюсь для моих целей меня все устраивает плюс масса приятных мелочей которые можно открыть для себя в этом телефоне",5
"телефон поменяла на htc  mozart блин да я лучше операционной системы чем симбиан не видела идеально удобная операционка нокии не сравнится с виндоусом который я купилазнала бы что виндоус фон такая лажа купила бы нокию",5
"в целом телефон очень хороший при покупке не жалею что я его взял как то уронил его в воду так он после этого сначала не включался потом высушил его а потом когда до конца подсох работал как новыйпользуюсь уже  года и до сих пор не надоел",5
отсутствие gps некачественная сборка чуть меньший экран  если вас это не пугает  ваш телефон если же вы любите побольше и потяжелее  но это вовсе не означает что лучше а скорее наоборот то ваш выбор в пользу ,4
"у меня этот фотик почти  годашок после обычных мыльниц быстро прошел начал снимать фотосессии свадьбы и тпдля старта  само токачество снимков действительно отличноеотличная вспышкабатарея очень мощнаяберите вообщем",4
пользуюсь почти год для не требовательного студента подойдет и стоит не дорого не жалко потерять и камера для нужной инфы под рукой музыку по дороге в универ можно послушать и не глючит если отключать запущенные приложения в инете шустрый,5
за  тонн  а нокия б мппроцессор в вайфай по этим параметрам телефон и выбирал хотя к тачскринам отношение было предубежденное впервые а много лет взяв аппарат в руки и поработав в нем не хочется сказать блин ну что за уродство ,5
телефон купил и очень им доволен мне попалась нормальная сборка но в последнее время стала люфтить кнопка блокразблок экрана а так больше проблем нет  проблему люфта задней панели можно решить просто подложи бумажку,4
ужасно глючный смартфон через месяц после покупки иконки на главном экране перестали реагировать обновление по с самого тела не помогает сейчас использую как звонилку и вообще нокия уже не та лучше купить смарт другой компании на андроиде,2
окончательную оценку дал из соотношения цены и качества конечно многие кричат что айфон лучше но посмотрите на цену и подумайте нужен ли он вам телефоном пользуюсь больше года все его функции активно юзаю на экзамене очень удобно катать,4
сразу говорю что на все недостатки привыкаешь к плохому сенсору к качеству сборки но зато есть те достоинства которые я описал выше телефон хороший но бывали глюки но это было редко сейчас он не нужен но в  это был очень неплохой телефон,4
телефоном доволен телефон с  года у меня не раз ронял вылетает батарея при столкновении с землей но вообщем очень крепкий телефон но за такую цену покупать не советую на данный момент за эти же деньги можно купить чтонибудь получше,4
если готовы мириться с сенсорным экраном скользким корпусом и качеством сборки на хлипенькую   этот телефон возможно вам подойдет тк все остальное техническое достояние современных трубок в нем реализовано весьма не дурно,4
в общем если вы знакомы с телефонами нокиа смартфонами и вам не хочется другую операцонную систему кроме симбиан тогда смело берите его вы получите больший размер экранга сенсорную клавиатуру и громкие стерео динамики всеголишь за  рублей,1
"некоторые пишут про зависания про люфт задней крышки про кнопку блокировки у меня этого как не странно ничего нетглавное чтобы вам качественный попалсяпользуюсь больше полугода смартфоном довольна не жалею что купила",5
очень рада своему приобретению долго думала какую модель братьэтот или  посмотрев кучу роликов с обозрением телефонов сделала выбор в пользу  отличие в них минимальноа цена у  на порядок дешевле берите телефонне пожалеете,5
после пользования телефоном в течении  лет доволен имдля  года телефон слабый и долго у вас не проживёт изза слабого процессорано если телефон нужен вам не для игр а исключительно для звонковпереписок и тд идеальный выбор,3
после пользования телефоном в течении  лет доволен имдля  года телефон слабый и долго у вас не проживёт изза слабого процессорано если телефон нужен вам не для игр а исключительно для звонковпереписок и тд идеальный выбор,3
"о покупке не жалею единственное сразу нужно заказывать чехол и защитное стекло тк размер у смарта приличный и постоянно появляется страх уронить его или поцарапатьаксессуары беру на али официальные пока только по предзаказу",4
"о покупке не жалею единственное сразу нужно заказывать чехол и защитное стекло тк размер у смарта приличный и постоянно появляется страх уронить его или поцарапатьаксессуары беру на али официальные пока только по предзаказу",4
мой номер заказа очень понравился курьер виталий из магащина дядюшка лао очень любезный молодой человек с чувством юмора все не спеша объяснил показал рассказал включил настроил приятно встречать таких курьеров,5
мой номер заказа очень понравился курьер виталий из магащина дядюшка лао очень любезный молодой человек с чувством юмора все не спеша объяснил показал рассказал включил настроил приятно встречать таких курьеров,5
купила уже второй раз эту же модель для другого родственника родственникам за  лет  справляются первый телефон работает без нареканий покупали не для игр  для разговоров фото и приложений соцсетей все очень достойно,5
купила уже второй раз эту же модель для другого родственника родственникам за  лет  справляются первый телефон работает без нареканий покупали не для игр  для разговоров фото и приложений соцсетей все очень достойно,5
пользуюсь данным телефоном  неделе был подарен на др взамен sgs  пользуюсь в основном для повседневных задач почта интернет соц сети фото очень нравиться быстродействие очень хорошо лежит в руке множество чехлов и аксессуаров,5
пользуюсь данным телефоном  неделе был подарен на др взамен sgs  пользуюсь в основном для повседневных задач почта интернет соц сети фото очень нравиться быстродействие очень хорошо лежит в руке множество чехлов и аксессуаров,5
темы оформления гораздо хуже чем в se хотя меняются иконки предыдущие несколько разных нокий тоже прожили недолго но пол года это рекорд думал что эта модель не повторит участи всех нокий среднейвысокой цены но не судьба надо копить на se x,1
пользуюсь несколько месяцев изучила еще не полностью но много есть того чем точно не буду пользоваться серьезных недостатков не заметила если вам нужен интересный  стильный многофункциональный телефон с хорошим воспроизведенем музыки  берите,4
однозначно круче тех телефонов которые стоят по тыс качество исполнения производительность камеры возможности все на высотерекомендую к покупке и не тратьте деньги на всякие фрукты и изогнутые дисплеиasus круче во много раз ,5
купила первый попавшийся телефон потому что предыдущий приказал долго жить в магазине посоветовали обратить внимание на леново и я крайне разочарована вечером пойду его возвращать ничего кроме раздражения он у меня не вызывает,2
"брал не дорогую звонил с возможностью послушать музыку в не самом плохом качествеэкран оказался хрупким даже не успел стекло наклеить но тут ладно моя винаа вот аккумулятор пришел в негодность за  месяца  ну это прям нонсенс",3
внутрь попала водичка и после просушки отказала верхняя шторка скачал приложение с кнопкойработаетно не удобно пользоватьсяв целом очень хороший мне нравитсяпрошло три месяца и вновь заработала верхняя шторкапо этому ставлю ,5
перешел с note  до этого были s и s качество s на высоте дизайн конфетка очень вкусная и дорогая на ощупь не хочется выпускать из рук батарея держит хорошо зря ругают мне есть с чем сравнивать вердикт очень доволен,5
друзья не бойтесь самсунга я  очень боялась огорчиться после айфона но ничего подобного не произошло и пока я каждый день  радуюсь тем возможностям которые дарит мне самсунг очень довольна его функционалом и внешним видом,5
пользуюсь  года и за это время он ни разу не заглючил и не подвел до этого был самсунг galaxy s если их сравнивать  это небо и земля я считаю что с данного телефона самсунг наконец научился делать телефоны на самом высоком уровне,5
о покупке пожалел и сдать данный аппарат обратно уже не выйдет проще было сменить аккумулятор на iphone хотелось бы чтобы телефон мог работать хотя бы сутки вдали от розеток и в режиме ожидания заряд не столь стремительно сокращался,2
могу сказать что телефон очень хороший для своей цены довольно стабильный но в требовательные игрушки с ним особо не поиграешь советую к покупке только при ограниченном бюджете ну или не на долгое время с возможностью скорой замены,4
брал для себя смартфоном доволен очень сначала вся семья перешла на meizu даже у бабушки бу m mini я все както по самсунгам перешел с s и не жалею версию с  гб брать не стоит уж больно памяти мало в общем маст хев очень понравился,5
в недостатках указаны вещи которые для цены устройства вполне очевидны девайс не для серьёзных игр но отлично подходит для повседневного использования мессенджеров браузера простого фотографирования нетребовательных игр самое то для людей ,5
"к телефону претензий нет жена рада пользуется больше годатк прошивка на меизу своя то некоторые приложения андроида ругаются на это в частности android pay ругается на рут права и сбербанк онлайн выдает ошибку авторизации",4
"телефон получила в подарок от тети к окончанию университета очень довольна не только телефоном но и дизайном черно белыйв начале узнав о цветовой гамме подумала бредв итоге смотрится очень даже стильненько   от  курьер захар",5
в недостатках указаны вещи которые для цены устройства вполне очевидны девайс не для серьёзных игр но отлично подходит для повседневного использования мессенджеров браузера простого фотографирования нетребовательных игр самое то для людей ,5
телефон в общемто неплох если не ждать слишком многого от смартфона за такие деньги почти все приложения на нем летают экран неплохой слышимость хорошая единственное что огорчило  батарея которая держит не больше двух дней подряд,4
"к телефону претензий нет жена рада пользуется больше годатк прошивка на меизу своя то некоторые приложения андроида ругаются на это в частности android pay ругается на рут права и сбербанк онлайн выдает ошибку авторизации",4
первоначально произвел очень хорошие впечатления потом установив все необходимые приложения стало очень раздражать что при попытке установить чтото говорит нет места покупался в июле  за  за эту цену хороший аппарат,3
до этого был iphone  хотел дешевую замену но lg сильно проигрываетне разобрался с сохранением файлов из интернета сохраняет только на телефон а потом переносить на флешку но на телефоне не достаточно места  в итоге облом,2
искал телфон взамен безвременно ушедшегопараметры не шире  мм nfc батарейка от  процессор не слабее го очень желательно чтобы камера не выпирала стоимость меньше  тырвариантов не многопокупка вполне удачная помоему,5
в целом отличный телефон ни сколько не пожалел о покупке а поскольку на покупку было жалко тратить больше  р этот аппарат мало того что вписался в мой бюджет но и сам по себе дешевле других подобных моделей я доволен,5
купил на замену mi думал что получу во всем лучше предшественника смартфон а как оказалось и там и там есть свои плюсы и минусы например звук из динамика поприятнее и фронталка лучше но проигрывает экраном да и во всем остальном,4
проблем от отсутствия lte  я не обнаружил мтс и билайн показывают g и не капризничают официальной локализации как я понял нет но в магазинах их уже продают шитыми глобальной прошивкой с банковскими приложениями при этом проблем не возникает,5
"классный смартфон шустрый связь нормально работает на обеих симках даже если  выезжаешь из зоны уверенного приеманавигатор игры видео музыка  все работает корректнос этим гаджетом уже больше двух лет хорошая техника",5
пользуюсь redmi  около полугода за это время он ни разу не глюкнул не сломался обновления приходят регулярно  гб оперативки пока хватает чехол в комплекте хорошего качества не потускнел и не пожелтел как обычные китайские чехлы,5
телефон для своей цены просто фантастический  экран по качеству ни чем не хуже дорогостоящих смартфонов  камера мне тоже очень нравится фото получаются сочными при разговоре собеседник хорошо меня слышит также как я его,5
хороший смартфон удобно лежит в руке никогда не тормозит почти не греется да фронталки все ставят какие то ерундовые хотя и основная камера средняяно за свои деньги пойдетесли пользуетесь множеством программ то лучше версию  покупать,5
в целом от телефончика в восторге  очень хорошая value for moneyесть всё что мне нужно от смартфона удобно заходить в интенет использовать как плеер камера нормальная конечно не то чтобы вау но вполне норм для смартфона дешевле к,5
пользуюсь телефоном уже  недели и пока только положительные эмоции медиацентр в кармане я на нем музыку слушаю в интернете сижу играю книжки читаю скоро куплю карту памяти и можно буде любимые сериалы смотреть не телефон а сказка,5
вообще супер телефон рут права получила снесла некоторые не нужные системные программы дабы уменьшить аппетит телефона в оперативке и все сразу стало отлично не разу не тормозил игры летают правда с большим кэшом не пробовала ставить,4
за не полные   рублей считаю что это добротный аппрарат в умелых руках  или если не замусорить его приложениями кит кат  будет радоватьдумаю что сам буду менять свой optimus black p на l  для моей пятерни как раз,4
смартфон у меня месяц от использования только хорошее впечатление даже если активно играть то до позднего вечера батарейки все равно хватит при более экономном использовании хватает на  дня спокойно за свою цену отличный аппарат,5
в общем пользуюсь телефоном месяц за это время я его рутовал наигрался в игр и наслушался музыки так что в целом аппарат мне понравился если вам не надо долго слушать на нем музыку и насыщенность красного вас не пугает  рекомендую,4
когда встал вопрос об обновлении телефона практически без колебаний выбрала именно этот так что если вы ищите недорогой смартфон с превосходным качеством изображений тонкий лёгкий с отличным аккумулятором то этот аппарат именно для вас,5
покупка телефона была вынужденной поэтому бюджет был ограничен нужен был х симник с определенным набором функций консультанты предложили л все подошло и дизайн мне понравился с момента покупки прошло  недели и я довольна очень,5
использую активно навигатор браузер ютуб кино музыкапри средней нагрузке зарядки хватает на день без проблемнавигация и видео обычно с подзарядкойзвук на фотографирует заметно лучше апокупкой доволен рекомендую,5
